num, columnes, score
2,mialgies school_confirmed final_diagnosis_code,0.6835909969593633
2,gi_symptoms hemorrhagies final_diagnosis_code,0.6618467392548858
2,sex irritability final_diagnosis_code,0.6650123084282789
2,ct2 conjuntivitis final_diagnosis_code,0.6730072996979466
2,disfonia_first symptoms_binary final_diagnosis_code,0.6685285527817216
2,spleno_first nasal_first final_diagnosis_code,0.6552584595537188
2,nasal_first odynophagia final_diagnosis_code,0.6538070038108399
2,taste_first ocular_pain final_diagnosis_code,0.6818571617212573
2,ausc_resp gi_first final_diagnosis_code,0.659757446423095
2,conjuntivitis gi_symptoms final_diagnosis_code,0.657252653728166
2,headache_first artritis final_diagnosis_code,0.6687923958671509
2,irritability nuchal_stiffness final_diagnosis_code,0.4390257993886773
2,home_confirmed dysphonia final_diagnosis_code,0.7235785245438934
2,fatiga school_confirmed final_diagnosis_code,0.6905391784660478
2,highest_fever nuchal_stiffness final_diagnosis_code,0.6164027405675103
2,dysphonia lymph_first final_diagnosis_code,0.6674123599751692
2,school_confirmed hepato final_diagnosis_code,0.6897750490144959
2,hemorrhagies fever final_diagnosis_code,0.6646994581197062
2,peripheral_paralysis highest_fever final_diagnosis_code,0.613027022906245
2,mialgies artralgies final_diagnosis_code,0.6716273088535306
2,disfonia_first headache_first final_diagnosis_code,0.6698391091257584
2,dyarrea dolor_toracic final_diagnosis_code,0.6590037766644484
2,ausc_resp ocular_pain final_diagnosis_code,0.6628479918231
2,dolor_toracic nasal_first final_diagnosis_code,0.6443821138171059
2,headache_first artritis final_diagnosis_code,0.6688587801831339
2,dysphonia headache_first final_diagnosis_code,0.6724462904364773
2,sympt_epi conjuntivitis final_diagnosis_code,0.702734888684888
2,hemorr_first crup final_diagnosis_code,0.6104203748533706
2,tos sex final_diagnosis_code,0.6622601027489089
2,hepato_first headache final_diagnosis_code,0.6678372892888381
2,artralgies neuro final_diagnosis_code,0.6638981822100607
2,peripheral_paralysis headache_first final_diagnosis_code,0.6672949968856917
2,smokers_home hemorrhagies final_diagnosis_code,0.6564047946976369
2,neuro nuchal_stiffness final_diagnosis_code,0.6617611834656776
2,dyarrea nasal_first final_diagnosis_code,0.6511079927918711
2,spleno_first crup final_diagnosis_code,0.6587624229021691
2,irritability crup_first final_diagnosis_code,0.6401800723430604
2,symptoms_binary final_diagnosis_code final_diagnosis_code,0.3386104713521969
2,irritability neuro final_diagnosis_code,0.5722646913068355
2,crackles ct2 final_diagnosis_code,0.5621878012892011
2,ocular_pain shock_first final_diagnosis_code,0.3357446725158148
2,neuro_first mialgies final_diagnosis_code,0.6656593644618337
2,nuchal_stiffness hemorrhagies final_diagnosis_code,0.6558010422581492
2,gi_symptoms neuro_first final_diagnosis_code,0.6132701014029641
2,fever home_confirmed final_diagnosis_code,0.7338386082978419
2,neuro_first tos final_diagnosis_code,0.6171253696946303
2,shock_first fatiga final_diagnosis_code,0.33667698501768073
2,tos neuro final_diagnosis_code,0.6484629823091114
2,dolor_toracic fever final_diagnosis_code,0.6720866811969572
2,ausc_resp artralgies final_diagnosis_code,0.6579363865296949
2,peripheral_paralysis flu_binary final_diagnosis_code,0.6618801750282405
2,gi_symptoms disfonia_first final_diagnosis_code,0.6691482744802556
2,headache_first ct2 final_diagnosis_code,0.668301024551047
2,school_confirmed smokers_home final_diagnosis_code,0.6903356304588374
2,tos ausc_resp final_diagnosis_code,0.6572183388394884
2,nasal_first gi_first final_diagnosis_code,0.6593448024142111
2,crup_first fever final_diagnosis_code,0.6704280298018475
2,home_confirmed ct2 final_diagnosis_code,0.6142014999247568
2,nasal_congestion sex final_diagnosis_code,0.6550598814845764
2,abdominal_pain mialgies final_diagnosis_code,0.6706486682994796
2,taste_first sex final_diagnosis_code,0.6908081452871603
2,tos taste_first final_diagnosis_code,0.6900643139507499
2,crup wheezing final_diagnosis_code,0.6584562069587935
2,smokers_home taste_first final_diagnosis_code,0.6885772480566549
2,crup hemorrhagies final_diagnosis_code,0.6498768682567313
2,final_diagnosis_code crackles final_diagnosis_code,0.32840197059276316
2,dolor_toracic dyarrea final_diagnosis_code,0.659816868077978
2,spleno_first crackles final_diagnosis_code,0.6638141868576315
2,gi_first ocular_pain final_diagnosis_code,0.6677507058424136
2,tachypnea final_diagnosis_code final_diagnosis_code,0.33073996622595914
2,abdominal_pain hepato_first final_diagnosis_code,0.663599056250604
2,shock taste_first final_diagnosis_code,0.6738792534956105
2,shock_first hemorr_first final_diagnosis_code,0.32064535239420805
2,inflam_periferic disfonia_first final_diagnosis_code,0.6308533247782777
2,inflam_periferic dolor_toracic final_diagnosis_code,0.6646706213731537
2,gi_symptoms dolor_toracic final_diagnosis_code,0.6642508364390979
2,spleno_first hemorrhagies final_diagnosis_code,0.6590594788259461
2,hepato_first school_symptoms final_diagnosis_code,0.6796204062750059
2,crup_first hepato final_diagnosis_code,0.6640888336335061
2,dolor_toracic neuro final_diagnosis_code,0.6592146731043208
2,hemorrhagies school_confirmed final_diagnosis_code,0.6830128048677686
2,tachypnea home_confirmed final_diagnosis_code,0.7318376103279549
2,school_symptoms wheezing final_diagnosis_code,0.6796733198940458
2,wheezing hemorrhagies final_diagnosis_code,0.6578708035971041
2,school_confirmed shock_first final_diagnosis_code,0.3450471273483438
2,artritis ausc_resp final_diagnosis_code,0.6585819405712111
2,shock_first ct2 final_diagnosis_code,0.3311730604650542
2,inflam_periferic hemorr_first final_diagnosis_code,0.6587549270828049
2,irritability crackles final_diagnosis_code,0.664644690311119
2,school_confirmed headache_first final_diagnosis_code,0.6808972072498961
2,ct2 nasal_first final_diagnosis_code,0.6563834633757201
2,school_confirmed crup final_diagnosis_code,0.6802659930266729
2,home_confirmed dyarrea final_diagnosis_code,0.7200906855248664
2,neuro school_symptoms final_diagnosis_code,0.6475881138694386
2,shock_first resp final_diagnosis_code,0.3334048352286439
2,ausc_resp highest_fever final_diagnosis_code,0.6558081037513711
2,hepato_first neuro final_diagnosis_code,0.6612495846543455
2,final_diagnosis_code shock final_diagnosis_code,0.3130409496742059
2,hepato_first final_diagnosis_code final_diagnosis_code,0.3294590540081808
2,nasal_first neuro_first final_diagnosis_code,0.6466628752505793
2,fatiga ausc_resp final_diagnosis_code,0.6633121208252158
2,inflam_periferic lymph_first final_diagnosis_code,0.6656279900382106
2,hemorrhagies neuro_first final_diagnosis_code,0.6512678751470297
2,inflam_periferic dolor_toracic final_diagnosis_code,0.6647711716195425
2,dyarrea disfonia_first final_diagnosis_code,0.6641476623382734
2,crackles gi_symptoms final_diagnosis_code,0.6690594365985977
2,tos ct2 final_diagnosis_code,0.6633997914730166
2,final_diagnosis_code hepato final_diagnosis_code,0.3292222105719169
2,dolor_toracic highest_fever final_diagnosis_code,0.6662460944402028
2,ct2 taste_first final_diagnosis_code,0.6925672752832414
2,shock hemorrhagies final_diagnosis_code,0.6377495464442287
2,inflam_periferic shock final_diagnosis_code,0.647628859630843
2,neuro nuchal_stiffness final_diagnosis_code,0.6618342787875354
2,symptoms_binary neuro_first final_diagnosis_code,0.6596840677901474
2,artralgies odynophagia final_diagnosis_code,0.664992042017217
2,smokers_home headache_first final_diagnosis_code,0.6744269602743443
2,symptoms_binary ct2 final_diagnosis_code,0.6701942489828259
2,hemorr_first highest_fever final_diagnosis_code,0.6296916930308738
2,tos artralgies final_diagnosis_code,0.6662011989238599
2,dermatologic peripheral_paralysis final_diagnosis_code,0.6645036264605718
2,hepato smokers_home final_diagnosis_code,0.6712636751520372
2,school_confirmed sex final_diagnosis_code,0.6786087055257811
2,symptoms_binary neuro final_diagnosis_code,0.6588805155396259
2,neuro shock final_diagnosis_code,0.6436377008543402
2,artritis shock final_diagnosis_code,0.646358874679786
2,headache_first ct2 final_diagnosis_code,0.6689829615950805
2,sex spleno_first final_diagnosis_code,0.6644329408574566
2,resp smokers_home final_diagnosis_code,0.6735700582296227
2,dyarrea peripheral_paralysis final_diagnosis_code,0.533014663375352
2,crup_first dermatologic final_diagnosis_code,0.6525228161487373
2,dyarrea highest_fever final_diagnosis_code,0.6549774497329633
2,fever taste_first final_diagnosis_code,0.6983801009210534
2,highest_fever crup_first final_diagnosis_code,0.5299552855029214
2,headache fever final_diagnosis_code,0.6729943078094398
2,ausc_resp gi_symptoms final_diagnosis_code,0.661846500926144
2,dyarrea fever final_diagnosis_code,0.6676622781124127
2,irritability hemorr_first final_diagnosis_code,0.621683120311502
2,final_diagnosis_code tos final_diagnosis_code,0.3269735789571646
2,sex ausc_resp final_diagnosis_code,0.6564168868681226
2,fatiga highest_fever final_diagnosis_code,0.6698818845123083
2,symptoms_binary ausc_resp final_diagnosis_code,0.6629944708733024
2,mialgies ct2 final_diagnosis_code,0.6722404255649996
2,tos abdominal_pain final_diagnosis_code,0.6620188041067772
3,artritis final_diagnosis_code mialgies final_diagnosis_code,0.5076427441415903
3,dolor_toracic shock_first odynophagia final_diagnosis_code,0.4977827760243984
3,lymph_first shock home_confirmed final_diagnosis_code,0.7662784368786468
3,dermatologic artritis nasal_first final_diagnosis_code,0.7429425601114555
3,ct2 hepato_first tos final_diagnosis_code,0.7471896083720139
3,crup disfonia_first hemorrhagies final_diagnosis_code,0.7362878733482969
3,sympt_epi headache_first disfonia_first final_diagnosis_code,0.7791437795786056
3,headache crackles ausc_resp final_diagnosis_code,0.7499258039443405
3,flu_binary crackles school_symptoms final_diagnosis_code,0.7598707417651396
3,spleno_first final_diagnosis_code crackles final_diagnosis_code,0.49610821714713216
3,dolor_toracic gi_symptoms taste_first final_diagnosis_code,0.758977228770412
3,taste_first odynophagia crackles final_diagnosis_code,0.768645961914027
3,gi_first school_confirmed peripheral_paralysis final_diagnosis_code,0.7461528102797498
3,shock hepato dermatologic final_diagnosis_code,0.7003298691358828
3,odynophagia abdominal_pain neuro_first final_diagnosis_code,0.6985135290860394
3,gi_first irritability final_diagnosis_code final_diagnosis_code,0.49477901717620015
3,peripheral_paralysis ct2 abdominal_pain final_diagnosis_code,0.6448927679974564
3,dermatologic shock headache_first final_diagnosis_code,0.7365510076804582
3,home_confirmed fever dolor_toracic final_diagnosis_code,0.7982493063186379
3,odynophagia headache_first nasal_congestion final_diagnosis_code,0.745091503509953
3,school_symptoms home_confirmed artritis final_diagnosis_code,0.7962948422399331
3,resp taste_first hemorr_first final_diagnosis_code,0.7678668992886556
3,disfonia_first gi_first dermatologic final_diagnosis_code,0.7303656658545128
3,headache symptoms_binary wheezing final_diagnosis_code,0.7497494389234023
3,dolor_toracic abdominal_pain shock final_diagnosis_code,0.7309335065073239
3,disfonia_first nuchal_stiffness irritability final_diagnosis_code,0.5785325717150347
3,nasal_congestion tos disfonia_first final_diagnosis_code,0.744433716757607
3,tachypnea mialgies crackles final_diagnosis_code,0.7530810980876442
3,school_confirmed spleno_first shock final_diagnosis_code,0.7529810784341195
3,dysphonia disfonia_first hepato final_diagnosis_code,0.74558808920999
3,crackles headache hemorr_first final_diagnosis_code,0.726132131194279
3,school_confirmed fever hepato_first final_diagnosis_code,0.7677244500423908
3,symptoms_binary nasal_first headache_first final_diagnosis_code,0.7461490500989207
3,odynophagia disfonia_first shock_first final_diagnosis_code,0.49718634612173607
3,artralgies neuro_first ausc_resp final_diagnosis_code,0.737029581896832
3,fatiga mialgies sympt_epi final_diagnosis_code,0.7914737052137745
3,crup_first hepato_first gi_first final_diagnosis_code,0.6793418919065684
3,mialgies highest_fever hemorrhagies final_diagnosis_code,0.7399227490482979
3,mialgies artritis symptoms_binary final_diagnosis_code,0.7573463462196596
3,fever school_confirmed hepato final_diagnosis_code,0.7674544886021539
3,dysphonia ct2 disfonia_first final_diagnosis_code,0.7510065402016093
3,ct2 abdominal_pain fever final_diagnosis_code,0.6595386660225612
3,conjuntivitis ct2 dyarrea final_diagnosis_code,0.7211786029849987
3,gi_first headache_first conjuntivitis final_diagnosis_code,0.7509824710961206
3,nuchal_stiffness odynophagia ausc_resp final_diagnosis_code,0.7259671901138295
3,nasal_congestion crup hepato final_diagnosis_code,0.7369513272558359
3,conjuntivitis taste_first school_confirmed final_diagnosis_code,0.773927659416492
3,hepato artralgies symptoms_binary final_diagnosis_code,0.7498472261506401
3,hemorr_first taste_first mialgies final_diagnosis_code,0.7658474866230582
3,sex abdominal_pain artralgies final_diagnosis_code,0.7431137768205848
3,tachypnea final_diagnosis_code headache_first final_diagnosis_code,0.5050275108411031
3,sympt_epi peripheral_paralysis wheezing final_diagnosis_code,0.782642057412035
3,final_diagnosis_code hepato nasal_first final_diagnosis_code,0.48381290393627496
3,shock wheezing headache_first final_diagnosis_code,0.7395626945656358
3,dyarrea nuchal_stiffness final_diagnosis_code final_diagnosis_code,0.4050856731529328
3,neuro gi_first mialgies final_diagnosis_code,0.7419507442319005
3,spleno_first ct2 school_symptoms final_diagnosis_code,0.7247872996783427
3,neuro smokers_home lymph_first final_diagnosis_code,0.7514665671533848
3,hepato ct2 headache final_diagnosis_code,0.7454432645296312
3,odynophagia nasal_first school_symptoms final_diagnosis_code,0.7431818818940572
3,dyarrea tos shock final_diagnosis_code,0.7331534722422103
3,dysphonia lymph_first gi_symptoms final_diagnosis_code,0.751528178455833
3,wheezing ct2 hemorrhagies final_diagnosis_code,0.7355678368835685
3,hemorr_first shock_first hepato_first final_diagnosis_code,0.49477107408328275
3,dyarrea odynophagia irritability final_diagnosis_code,0.7467855509289649
3,inflam_periferic ausc_resp conjuntivitis final_diagnosis_code,0.7491002953890562
3,lymph_first tos dyarrea final_diagnosis_code,0.742010735484693
3,disfonia_first headache_first neuro final_diagnosis_code,0.7470357027613941
3,peripheral_paralysis nasal_first highest_fever final_diagnosis_code,0.5574553260032781
3,tos school_confirmed hepato final_diagnosis_code,0.7607480435179481
3,flu_binary hemorr_first gi_symptoms final_diagnosis_code,0.7299754545310266
3,hepato_first flu_binary nasal_congestion final_diagnosis_code,0.7467421247977604
3,home_confirmed nasal_congestion gi_symptoms final_diagnosis_code,0.7972865688935875
3,dysphonia odynophagia ausc_resp final_diagnosis_code,0.7369313726554958
3,dysphonia highest_fever nasal_first final_diagnosis_code,0.7293381826030425
3,nuchal_stiffness crup neuro_first final_diagnosis_code,0.716953946729717
3,dermatologic nuchal_stiffness shock final_diagnosis_code,0.7345870843318518
3,fatiga irritability mialgies final_diagnosis_code,0.7557636295857634
3,fever flu_binary ocular_pain final_diagnosis_code,0.7537566654247791
3,irritability flu_binary final_diagnosis_code final_diagnosis_code,0.49575100923953785
3,dyarrea crackles school_confirmed final_diagnosis_code,0.760103852062131
3,inflam_periferic ct2 conjuntivitis final_diagnosis_code,0.7546945895593103
3,gi_first dyarrea hemorr_first final_diagnosis_code,0.7350337143308984
3,fatiga highest_fever symptoms_binary final_diagnosis_code,0.7514038519094963
3,dolor_toracic artralgies irritability final_diagnosis_code,0.731927287155504
3,resp flu_binary shock_first final_diagnosis_code,0.5000802866781586
3,sex smokers_home conjuntivitis final_diagnosis_code,0.7626427791949293
3,nasal_first flu_binary nasal_congestion final_diagnosis_code,0.7444602933809641
3,sympt_epi resp neuro final_diagnosis_code,0.7765004739145499
3,irritability wheezing neuro_first final_diagnosis_code,0.6227169612820675
3,irritability inflam_periferic wheezing final_diagnosis_code,0.7457154731711619
3,highest_fever nasal_first tachypnea final_diagnosis_code,0.7098242834264158
3,fatiga neuro_first hemorrhagies final_diagnosis_code,0.7140446007239595
3,headache spleno_first final_diagnosis_code final_diagnosis_code,0.5019786233633479
3,hepato lymph_first school_confirmed final_diagnosis_code,0.7613254199945346
3,headache_first fatiga ocular_pain final_diagnosis_code,0.7427184745330753
3,gi_first home_confirmed tos final_diagnosis_code,0.8016352661087478
3,crackles lymph_first nasal_first final_diagnosis_code,0.7341908182628898
3,headache school_symptoms ocular_pain final_diagnosis_code,0.751736666131958
3,dysphonia artralgies conjuntivitis final_diagnosis_code,0.7508425290898018
3,lymph_first tachypnea crackles final_diagnosis_code,0.7159116258958761
3,nuchal_stiffness hemorr_first wheezing final_diagnosis_code,0.7409977204546165
3,shock_first symptoms_binary highest_fever final_diagnosis_code,0.5028636440019866
3,inflam_periferic abdominal_pain neuro final_diagnosis_code,0.7150775846291206
3,lymph_first spleno_first hepato_first final_diagnosis_code,0.7482780675415919
3,home_confirmed tos mialgies final_diagnosis_code,0.7907271959542033
3,hepato dermatologic abdominal_pain final_diagnosis_code,0.7281566660402394
3,crup school_symptoms headache_first final_diagnosis_code,0.7404367116442386
3,nuchal_stiffness dermatologic hemorrhagies final_diagnosis_code,0.7409476332056866
3,artritis hepato fatiga final_diagnosis_code,0.7481052061715874
3,highest_fever taste_first dyarrea final_diagnosis_code,0.7176447976428827
3,school_confirmed headache hepato final_diagnosis_code,0.7652741094148978
3,wheezing shock_first ct2 final_diagnosis_code,0.48715477766663046
3,smokers_home abdominal_pain inflam_periferic final_diagnosis_code,0.7454150416012113
3,gi_symptoms crup conjuntivitis final_diagnosis_code,0.7411102641771876
3,home_confirmed nuchal_stiffness crackles final_diagnosis_code,0.7893734361556004
3,spleno_first fatiga crup final_diagnosis_code,0.742049880244539
3,dermatologic flu_binary mialgies final_diagnosis_code,0.7524441882444519
3,headache_first nasal_congestion ausc_resp final_diagnosis_code,0.7390305131214254
3,sex mialgies shock final_diagnosis_code,0.7390065261335949
3,artralgies highest_fever hepato final_diagnosis_code,0.6216527840619346
3,nasal_first peripheral_paralysis school_confirmed final_diagnosis_code,0.7543965082290711
3,odynophagia nasal_congestion sympt_epi final_diagnosis_code,0.7672947184963315
3,flu_binary dolor_toracic odynophagia final_diagnosis_code,0.7315761906921678
3,nasal_congestion shock peripheral_paralysis final_diagnosis_code,0.7294286175638919
3,taste_first sympt_epi nasal_congestion final_diagnosis_code,0.782454365186998
3,ausc_resp fatiga fever final_diagnosis_code,0.7492601258581607
3,wheezing school_confirmed resp final_diagnosis_code,0.7710529658530282
3,abdominal_pain sex smokers_home final_diagnosis_code,0.7533370847629465
3,nasal_first artralgies abdominal_pain final_diagnosis_code,0.74334726699784
3,hemorr_first gi_symptoms abdominal_pain final_diagnosis_code,0.7277097031457365
3,irritability dermatologic artritis final_diagnosis_code,0.7480972797830175
3,nasal_congestion dysphonia artralgies final_diagnosis_code,0.744150194161054
3,artritis fever tos final_diagnosis_code,0.7507156960478915
3,fever shock dyarrea final_diagnosis_code,0.7363105238448848
3,dermatologic fatiga smokers_home final_diagnosis_code,0.7457604418005599
3,crup_first neuro_first odynophagia final_diagnosis_code,0.707396261695792
3,hemorr_first sex lymph_first final_diagnosis_code,0.7307399094224549
3,abdominal_pain resp gi_first final_diagnosis_code,0.7349439579405838
3,dysphonia dolor_toracic nasal_first final_diagnosis_code,0.7345974771190614
3,abdominal_pain disfonia_first headache_first final_diagnosis_code,0.7489419572524469
3,crup_first odynophagia neuro_first final_diagnosis_code,0.6990279649713429
3,gi_symptoms crup_first abdominal_pain final_diagnosis_code,0.7384697361487794
3,tos dermatologic crup final_diagnosis_code,0.7348809221210497
3,flu_binary neuro headache final_diagnosis_code,0.7007366560501838
3,abdominal_pain neuro headache_first final_diagnosis_code,0.6976916001821105
3,fatiga dolor_toracic spleno_first final_diagnosis_code,0.7505366427109846
3,smokers_home gi_symptoms nuchal_stiffness final_diagnosis_code,0.5907370047693883
3,dyarrea shock_first mialgies final_diagnosis_code,0.5038879285505887
3,smokers_home flu_binary odynophagia final_diagnosis_code,0.738552646868135
3,crackles disfonia_first inflam_periferic final_diagnosis_code,0.7216861878963396
3,spleno_first shock artralgies final_diagnosis_code,0.7361047882798841
3,hemorr_first sympt_epi artralgies final_diagnosis_code,0.777102386896749
3,gi_first tos dysphonia final_diagnosis_code,0.7469621178996975
3,nuchal_stiffness wheezing mialgies final_diagnosis_code,0.7499363862767215
3,headache_first final_diagnosis_code nasal_first final_diagnosis_code,0.48335821929230605
3,dyarrea inflam_periferic highest_fever final_diagnosis_code,0.7065868077957778
3,hepato_first taste_first peripheral_paralysis final_diagnosis_code,0.7670054478152883
3,spleno_first mialgies neuro final_diagnosis_code,0.7516588586046011
3,smokers_home fever gi_first final_diagnosis_code,0.762130478001076
3,final_diagnosis_code headache_first resp final_diagnosis_code,0.5054961030439258
3,neuro_first nasal_first headache final_diagnosis_code,0.6954126802742151
3,artralgies hemorrhagies school_confirmed final_diagnosis_code,0.7583942148138284
3,nasal_first gi_symptoms dysphonia final_diagnosis_code,0.7428193785570112
3,final_diagnosis_code nasal_first inflam_periferic final_diagnosis_code,0.4824278481927361
3,neuro_first nasal_first nuchal_stiffness final_diagnosis_code,0.7311472133002724
3,artralgies neuro school_symptoms final_diagnosis_code,0.7146334618748927
3,hemorrhagies irritability sex final_diagnosis_code,0.742679225886139
3,wheezing school_symptoms hepato final_diagnosis_code,0.7504583022866085
3,crup_first lymph_first neuro final_diagnosis_code,0.7464589022679013
3,sex hemorr_first resp final_diagnosis_code,0.7064399055495634
3,neuro_first irritability hemorr_first final_diagnosis_code,0.5832439181361008
3,nasal_first wheezing dolor_toracic final_diagnosis_code,0.7290837108639624
3,mialgies shock crup_first final_diagnosis_code,0.7407473606543677
3,gi_first resp crup final_diagnosis_code,0.732797115427934
3,highest_fever resp nasal_first final_diagnosis_code,0.7333689004727206
3,ocular_pain sympt_epi dermatologic final_diagnosis_code,0.7765418572079636
3,mialgies nuchal_stiffness resp final_diagnosis_code,0.7508802013826316
3,sex fever smokers_home final_diagnosis_code,0.7623037964643502
3,artralgies hepato_first spleno_first final_diagnosis_code,0.7503986021017798
3,odynophagia dysphonia tachypnea final_diagnosis_code,0.7323551491514741
3,shock inflam_periferic dolor_toracic final_diagnosis_code,0.7347667510859737
3,tachypnea school_symptoms hemorrhagies final_diagnosis_code,0.743830655325213
3,neuro lymph_first sympt_epi final_diagnosis_code,0.778813544451532
3,wheezing gi_first symptoms_binary final_diagnosis_code,0.7501396974908294
3,resp highest_fever gi_first final_diagnosis_code,0.7269011834270295
3,neuro tachypnea hepato_first final_diagnosis_code,0.7465022393247865
3,sex lymph_first odynophagia final_diagnosis_code,0.7467695519878206
3,dermatologic symptoms_binary fever final_diagnosis_code,0.7443224727998438
3,headache_first fatiga sympt_epi final_diagnosis_code,0.785965961345324
3,disfonia_first spleno_first inflam_periferic final_diagnosis_code,0.7231869716794599
3,nasal_first odynophagia ct2 final_diagnosis_code,0.7039138154234199
3,fatiga spleno_first neuro final_diagnosis_code,0.7509372097878972
3,mialgies hemorr_first crup final_diagnosis_code,0.7031831285116126
3,home_confirmed abdominal_pain crup_first final_diagnosis_code,0.7769590763191228
3,crup neuro odynophagia final_diagnosis_code,0.692142204195263
3,inflam_periferic dermatologic hepato final_diagnosis_code,0.7473626471248995
3,hepato_first symptoms_binary dolor_toracic final_diagnosis_code,0.7509759697813244
3,irritability wheezing nuchal_stiffness final_diagnosis_code,0.5776429313462207
3,hepato_first school_symptoms odynophagia final_diagnosis_code,0.7648072156152804
4,dyarrea flu_binary dolor_toracic hemorrhagies final_diagnosis_code,0.7827734448908309
4,fatiga hepato_first resp headache final_diagnosis_code,0.7891585037844875
4,nasal_first neuro_first crackles tos final_diagnosis_code,0.7640537774354531
4,mialgies hepato_first home_confirmed hemorrhagies final_diagnosis_code,0.83743686487893
4,nuchal_stiffness hepato headache_first dysphonia final_diagnosis_code,0.7989709375019505
4,tos hepato_first symptoms_binary crup final_diagnosis_code,0.7970956316364415
4,artritis peripheral_paralysis highest_fever irritability final_diagnosis_code,0.6519140973311073
4,school_confirmed artritis peripheral_paralysis dermatologic final_diagnosis_code,0.8120534783987818
4,ausc_resp home_confirmed school_confirmed gi_first final_diagnosis_code,0.8250591445161335
4,gi_symptoms headache symptoms_binary hemorrhagies final_diagnosis_code,0.7909005519333419
4,ocular_pain hepato_first odynophagia highest_fever final_diagnosis_code,0.7969979926249986
4,hemorr_first smokers_home sex nasal_first final_diagnosis_code,0.5958022522404605
4,artralgies dermatologic dysphonia inflam_periferic final_diagnosis_code,0.7704791091637817
4,hemorr_first flu_binary artralgies resp final_diagnosis_code,0.8007224605316999
4,hemorr_first lymph_first hepato_first spleno_first final_diagnosis_code,0.7898295014844641
4,peripheral_paralysis crup ct2 dolor_toracic final_diagnosis_code,0.7865597894130485
4,headache dermatologic hemorrhagies crup_first final_diagnosis_code,0.7535356059325723
4,nuchal_stiffness resp flu_binary taste_first final_diagnosis_code,0.8094871078383775
